id,disp.sunshine,disp.keebler,disp.nabisco,disp.private,feat.sunshine,feat.keebler,feat.nabisco,feat.private,price.sunshine,price.keebler,price.nabisco,price.private,choice
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,115.99999999999999,129.0,58.99999700000001,private
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,104.0,99.000001,58.99999700000001,private
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,104.0,99.000001,79.00000200000001,private
37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,129.0,104.0,129.0,58.99999700000001,private
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,88.0,95.99999799999999,58.99999700000001,nabisco
38.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.999998,88.0,88.0,58.99999700000001,nabisco
38.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,68.000001,88.0,88.0,58.99999700000001,nabisco
38.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.999997,88.0,88.0,58.99999700000001,nabisco
38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.999997,88.0,88.0,58.99999700000001,nabisco
38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.000001,88.0,88.0,58.99999700000001,nabisco
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,88.0,88.0,58.99999700000001,nabisco
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,88.0,88.0,58.99999700000001,nabisco
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,88.0,88.0,58.99999700000001,nabisco
38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.00000200000001,98.000002,88.0,58.99999700000001,nabisco
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,98.000002,88.0,58.99999700000001,nabisco
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,98.000002,98.000002,58.99999700000001,nabisco
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,98.000002,88.0,58.99999700000001,nabisco
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,98.000002,88.0,58.99999700000001,nabisco
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.00000200000001,98.000002,88.0,68.000001,nabisco
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.00000200000001,88.0,88.0,58.99999700000001,nabisco
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,98.000002,98.000002,58.99999700000001,nabisco
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,98.000002,109.00000000000001,57.999998,nabisco
38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,98.000002,109.00000000000001,57.999998,nabisco
38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.000001,98.000002,98.000002,57.999998,nabisco
38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,98.000002,98.000002,57.999998,nabisco
38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,109.00000000000001,98.000002,57.999998,nabisco
38.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,88.0,109.00000000000001,98.000002,57.999998,nabisco
38.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,98.000002,98.000002,57.999998,nabisco
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,112.99999999999999,108.0,57.999998,nabisco
38.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,112.99999999999999,108.0,57.999998,nabisco
38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,112.99999999999999,108.0,57.999998,nabisco
38.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,93.000001,112.99999999999999,98.000002,68.000001,nabisco
38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.000001,119.00001,98.000002,63.0,nabisco
38.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,93.000001,119.00001,100.0,63.0,nabisco
38.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,93.000001,112.00000000000001,98.000002,57.999998,nabisco
38.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,93.000001,112.00000000000001,98.000002,63.0,nabisco
38.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,93.000001,112.00000000000001,119.00001,63.0,nabisco
38.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,93.000001,112.00000000000001,98.000002,63.0,nabisco
38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.000001,112.00000000000001,98.000002,68.000001,nabisco
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,112.00000000000001,119.00001,63.999998999999995,nabisco
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,105.0,119.00001,63.999998999999995,nabisco
38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,124.0,105.0,88.0,61.000001000000005,nabisco
38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,124.0,105.0,98.000002,38.0,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.000001,109.00000000000001,99.000001,70.99999799999999,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,99.000001,105.0,64.999998,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,109.00000000000001,109.00000000000001,77.999997,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,109.00000000000001,109.00000000000001,77.999997,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,109.00000000000001,109.00000000000001,77.999997,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,98.000002,88.0,58.99999700000001,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,109.00000000000001,88.999999,77.999997,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,105.0,109.00000000000001,77.999997,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.000002,109.00000000000001,88.999999,77.999997,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.000002,109.00000000000001,88.999999,77.999997,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.000002,109.00000000000001,88.999999,63.999998999999995,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,109.00000000000001,119.00001,63.999998999999995,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,109.00000000000001,119.00001,63.999998999999995,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.000001,109.00000000000001,119.00001,77.999997,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.000001,119.00001,99.000001,70.99999799999999,nabisco
39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,109.00000000000001,119.00001,83.99999700000001,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,109.00000000000001,119.00001,83.99999700000001,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.000002,109.00000000000001,129.0,77.999997,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.000002,109.00000000000001,129.0,77.999997,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,98.000002,121.0,119.00001,63.999998999999995,nabisco
39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,125.0,113.99999999999999,64.999998,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.000002,119.00001,129.0,77.999997,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.000002,119.00001,129.0,77.999997,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.000002,119.00001,129.0,77.999997,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,121.0,109.00000000000001,77.999997,nabisco
39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,121.0,129.0,79.00000200000001,nabisco
39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,121.0,129.0,93.000001,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,121.0,109.00000000000001,92.00000200000001,nabisco
39.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,109.00000000000001,129.0,95.99999799999999,nabisco
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,115.99999999999999,129.0,79.00000200000001,nabisco
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,99.000001,69.0,69.0,nabisco
40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,88.999999,105.0,64.999998,nabisco
40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,88.999999,99.000001,88.999999,64.999998,nabisco
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,99.000001,105.0,64.999998,nabisco
40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,69.0,109.00000000000001,54.000002,61.000001000000005,nabisco
40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,108.0,88.999999,68.000001,nabisco
40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,104.0,109.00000000000001,61.000001000000005,nabisco
40.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,79.00000200000001,102.0,88.999999,64.999998,nabisco
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,109.00000000000001,123.0,69.0,nabisco
40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,114.99999999999999,99.000001,60.000001999999995,nabisco
40.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,97.000003,109.00000000000001,89.999998,51.999998000000005,nabisco
40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,97.000003,114.99999999999999,99.000001,60.000001999999995,nabisco
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,114.99999999999999,125.0,60.000001999999995,nabisco
40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,99.000001,125.0,60.000001999999995,nabisco
40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.000003,125.0,109.00000000000001,60.000001999999995,nabisco
40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.000003,109.00000000000001,109.00000000000001,60.000001999999995,nabisco
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,125.0,99.000001,64.999998,nabisco
40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,125.0,99.000001,64.999998,nabisco
40.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,105.0,117.0,129.0,58.99999700000001,nabisco
40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,125.0,83.99999700000001,58.99999700000001,nabisco
40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,129.0,79.00000200000001,58.99999700000001,nabisco
40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,124.0,105.0,98.000002,57.999998,nabisco
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,99.000001,88.999999,50.0,private
41.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,58.99999700000001,99.000001,88.999999,64.999998,sunshine
41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,88.999999,102.0,105.0,50.0,private
41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,88.999999,102.0,88.999999,50.0,nabisco
41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,114.99999999999999,99.000001,64.999998,private
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.99999799999999,129.0,105.0,68.000001,nabisco
41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,109.00000000000001,114.99999999999999,50.0,private
41.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,97.000003,109.00000000000001,114.99999999999999,64.999998,keebler
41.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,107.00000999999999,114.99999999999999,64.999998,sunshine
41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,114.99999999999999,99.000001,64.999998,nabisco
41.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,88.0,114.99999999999999,109.00000000000001,58.99999700000001,private
41.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,88.0,125.0,109.00000000000001,64.999998,private
41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,125.0,109.00000000000001,64.999998,private
41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97.000003,99.000001,125.0,61.000001000000005,keebler
41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.000003,125.0,109.00000000000001,64.999998,private
41.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,97.000003,117.0,109.00000000000001,50.0,private
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,121.0,109.00000000000001,92.00000200000001,sunshine
41.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,105.0,125.0,99.000001,64.999998,nabisco
41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95.99999799999999,139.0,69.0,68.000001,nabisco
41.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,105.0,117.0,129.0,64.999998,private
41.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,105.0,109.00000000000001,129.0,58.99999700000001,keebler
41.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,105.0,117.0,99.000001,64.999998,private
41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,117.0,99.000001,64.999998,private
41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.000001,112.00000000000001,98.000002,50.0,private
41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,99.000001,129.0,64.999998,keebler
41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,99.000001,99.000001,64.999998,private
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,99.000001,88.999999,69.0,nabisco
42.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,79.00000200000001,99.000001,69.0,69.0,nabisco
42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.999999,99.000001,88.999999,69.0,nabisco
42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.999999,99.000001,88.999999,69.0,nabisco
42.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,88.999999,99.000001,88.999999,69.0,nabisco
42.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,79.00000200000001,125.0,79.00000200000001,69.0,nabisco
42.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,79.00000200000001,125.0,99.000001,49.000001,nabisco
42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,125.0,99.000001,69.0,nabisco
42.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.00000200000001,125.0,99.000001,69.0,nabisco
42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,125.0,99.000001,69.0,nabisco
42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.999997,135.0,99.000001,64.999998,nabisco
42.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,79.00000200000001,135.0,129.0,64.999998,nabisco
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,135.0,129.0,73.000002,nabisco
42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,109.00000000000001,135.0,129.0,73.000002,nabisco
42.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,79.00000200000001,135.0,80.000001,75.999999,nabisco
42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,135.0,80.000001,75.999999,nabisco
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,119.00001,114.99999999999999,79.00000200000001,nabisco
42.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,88.999999,121.0,99.000001,86.000001,nabisco
42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.000001,120.0,99.000001,88.999999,nabisco
42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,109.00000000000001,104.0,99.000001,79.00000200000001,private
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,99.000001,88.999999,50.0,nabisco
43.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,88.999999,88.999999,105.0,50.0,private
43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,88.999999,105.0,64.999998,nabisco
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,102.0,105.0,64.999998,private
43.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,107.00000999999999,114.99999999999999,64.999998,sunshine
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.000001,109.00000000000001,119.00001,55.000001,private
43.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,97.000003,109.00000000000001,114.99999999999999,51.999998000000005,keebler
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,114.99999999999999,125.0,60.000001999999995,nabisco
43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,97.000003,114.99999999999999,109.00000000000001,60.000001999999995,nabisco
43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.000003,125.0,109.00000000000001,60.000001999999995,nabisco
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,125.0,109.00000000000001,60.000001999999995,nabisco
43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,129.0,99.000001,58.99999700000001,keebler
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,129.0,99.000001,64.999998,nabisco
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,129.0,129.0,64.999998,sunshine
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.999998,88.0,88.0,58.99999700000001,sunshine
44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.00000200000001,98.000002,88.0,58.99999700000001,nabisco
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,88.0,88.0,58.99999700000001,nabisco
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,98.000002,88.0,58.99999700000001,nabisco
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,98.000002,109.00000000000001,57.999998,keebler
44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,99.000001,98.000002,57.999998,nabisco
44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.000001,103.0,98.000002,57.999998,nabisco
44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.000001,109.00000000000001,98.000002,57.999998,nabisco
44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,109.00000000000001,105.0,57.999998,nabisco
44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,109.00000000000001,108.0,57.999998,sunshine
44.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,98.000002,98.000002,57.999998,nabisco
44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,98.000002,108.0,57.999998,sunshine
44.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,88.0,98.000002,108.0,57.999998,keebler
44.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,112.99999999999999,108.0,57.999998,nabisco
44.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,93.000001,119.00001,98.000002,63.0,nabisco
44.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.000001,119.00001,100.0,63.0,nabisco
44.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,93.000001,112.00000000000001,98.000002,57.999998,nabisco
44.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,93.000001,112.00000000000001,98.000002,63.0,nabisco
44.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.000001,112.00000000000001,98.000002,68.000001,nabisco
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,105.0,98.000002,57.999998,nabisco
44.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,124.0,105.0,98.000002,57.999998,nabisco
44.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,124.0,105.0,98.000002,57.999998,nabisco
44.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,124.0,105.0,0.0,57.999998,nabisco
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,88.0,88.999999,70.99999799999999,keebler
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.000002,99.000001,109.00000000000001,70.99999799999999,keebler
45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.000001,109.00000000000001,99.000001,70.99999799999999,keebler
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.000001,109.00000000000001,99.000001,70.99999799999999,keebler
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,109.00000000000001,109.00000000000001,77.999997,keebler
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,109.00000000000001,109.00000000000001,77.999997,keebler
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,109.00000000000001,88.999999,77.999997,keebler
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,109.00000000000001,88.999999,77.999997,keebler
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,109.00000000000001,88.999999,77.999997,keebler
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.000002,109.00000000000001,88.999999,77.999997,nabisco
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,109.00000000000001,119.00001,63.999998999999995,keebler
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,109.00000000000001,119.00001,77.999997,keebler
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,119.00001,99.000001,70.99999799999999,keebler
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,109.00000000000001,119.00001,77.999997,keebler
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,109.00000000000001,119.00001,77.999997,keebler
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.000002,119.00001,99.000001,77.999997,keebler
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.000002,109.00000000000001,129.0,77.999997,keebler
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.000002,109.00000000000001,129.0,77.999997,keebler
45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,98.000002,121.0,119.00001,63.999998999999995,keebler
45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,98.000002,121.0,119.00001,63.999998999999995,keebler
45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,99.000001,125.0,61.000001000000005,nabisco
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,121.0,109.00000000000001,77.999997,keebler
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,121.0,109.00000000000001,77.999997,keebler
45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,121.0,129.0,93.000001,keebler
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,121.0,109.00000000000001,83.99999700000001,keebler
45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,94.999999,121.0,99.000001,81.999999,keebler
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,109.00000000000001,129.0,79.00000200000001,keebler
45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,94.999999,104.0,99.000001,72.000003,keebler
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,99.000001,112.99999999999999,69.0,nabisco
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,99.000001,112.99999999999999,69.0,nabisco
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.999999,139.0,112.99999999999999,79.00000200000001,nabisco
46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,88.999999,102.0,88.999999,50.0,nabisco
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,109.00000000000001,112.99999999999999,79.00000200000001,nabisco
46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.00000200000001,125.0,99.000001,69.0,nabisco
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00000200000001,114.99999999999999,129.0,64.999998,nabisco
46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,99.000001,125.0,60.000001999999995,nabisco
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,125.0,109.00000000000001,64.999998,nabisco
46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,97.000003,125.0,125.0,64.999998,nabisco
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.00000000000001,135.0,129.0,73.000002,nabisco
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.000003,125.0,125.0,60.000001999999995,nabisco
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.000001,135.0,109.00000000000001,88.999999,keebler
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.00001,129.0,129.0,88.999999,keebler
46.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.000001,135.0,109.00000000000001,88.999999,nabisco
