chid,alt,id,choice,available,env,post,cm,lnb,age,vcost,kcost
168,8.0,56,False,0.0,regulated,0.0,1.0,1.0,-1.7,7.04973,8.4065
168,9.0,56,False,0.0,regulated,1.0,1.0,1.0,-1.7,5.016645,33.29756
168,10.0,56,False,1.0,regulated,0.0,0.0,0.0,-1.7,13.54028,0.0
168,11.0,56,False,1.0,regulated,0.0,1.0,0.0,-1.7,11.70348,1.3685
168,12.0,56,False,1.0,regulated,1.0,1.0,0.0,-1.7,5.448908,27.46775
168,13.0,56,False,0.0,regulated,1.0,1.0,0.0,-1.7,0.0,0.0
168,14.0,56,True,1.0,regulated,1.0,0.0,0.0,-1.7,5.682805,26.09925
168,15.0,56,False,1.0,regulated,1.0,0.0,0.0,-1.7,10.79826,2.9325
169,1.0,56,False,0.0,regulated,0.0,1.0,1.0,-2.1,0.0,0.0
169,2.0,56,False,0.0,regulated,0.0,1.0,0.0,-2.1,0.0,0.0
169,3.0,56,False,0.0,regulated,0.0,0.0,1.0,-2.1,0.0,0.0
169,4.0,56,False,0.0,regulated,0.0,0.0,1.0,-2.1,0.0,0.0
169,5.0,56,False,0.0,regulated,0.0,0.0,1.0,-2.1,0.0,0.0
169,6.0,56,False,0.0,regulated,1.0,0.0,1.0,-2.1,0.0,0.0
169,7.0,56,False,0.0,regulated,0.0,0.0,1.0,-2.1,0.0,0.0
169,8.0,56,False,0.0,regulated,0.0,1.0,1.0,-2.1,7.646872,10.416
169,9.0,56,False,0.0,regulated,1.0,1.0,1.0,-2.1,5.430075,40.1184
169,10.0,56,False,1.0,regulated,0.0,0.0,0.0,-2.1,14.78451,0.0
169,11.0,56,False,1.0,regulated,0.0,1.0,0.0,-2.1,12.77679,1.392
169,12.0,56,False,1.0,regulated,1.0,1.0,0.0,-2.1,5.936388,32.5632
169,13.0,56,False,0.0,regulated,1.0,1.0,0.0,-2.1,0.0,0.0
169,14.0,56,True,1.0,regulated,1.0,0.0,0.0,-2.1,6.421546,31.1712
169,15.0,56,False,1.0,regulated,1.0,0.0,0.0,-2.1,11.85611,3.12
170,1.0,57,False,0.0,regulated,0.0,1.0,1.0,-0.3,0.0,0.0
170,2.0,57,False,0.0,regulated,0.0,1.0,0.0,-0.3,0.0,0.0
170,3.0,57,False,0.0,regulated,0.0,0.0,1.0,-0.3,0.0,0.0
170,4.0,57,False,0.0,regulated,0.0,0.0,1.0,-0.3,0.0,0.0
170,5.0,57,False,0.0,regulated,0.0,0.0,1.0,-0.3,0.0,0.0
170,6.0,57,False,0.0,regulated,1.0,0.0,1.0,-0.3,0.0,0.0
170,7.0,57,False,0.0,regulated,0.0,0.0,1.0,-0.3,0.0,0.0
170,8.0,57,False,0.0,regulated,0.0,1.0,1.0,-0.3,0.0,0.0
170,9.0,57,False,0.0,regulated,1.0,1.0,1.0,-0.3,0.0,0.0
170,10.0,57,False,1.0,regulated,0.0,0.0,0.0,-0.3,15.19334,0.0
170,11.0,57,False,1.0,regulated,0.0,1.0,0.0,-0.3,7.71287,1.3583
170,12.0,57,False,1.0,regulated,1.0,1.0,0.0,-0.3,2.895703,17.2114
170,13.0,57,False,1.0,regulated,1.0,1.0,0.0,-0.3,6.255672,3.94485
170,14.0,57,True,1.0,regulated,1.0,0.0,0.0,-0.3,4.315637,15.8531
170,15.0,57,False,0.0,regulated,1.0,0.0,0.0,-0.3,0.0,0.0
171,1.0,57,False,0.0,regulated,0.0,1.0,1.0,-1.3,4.784801,4.82763
171,2.0,57,False,1.0,regulated,0.0,1.0,0.0,-1.3,6.384056,2.75094
171,3.0,57,False,0.0,regulated,0.0,0.0,1.0,-1.3,5.905091,2.07669
171,4.0,57,False,0.0,regulated,0.0,0.0,1.0,-1.3,5.642325,4.8546
171,5.0,57,False,1.0,regulated,0.0,0.0,1.0,-1.3,5.242199,6.499771
171,6.0,57,False,1.0,regulated,1.0,0.0,1.0,-1.3,3.496185,25.28977
171,7.0,57,False,0.0,regulated,0.0,0.0,1.0,-1.3,0.0,0.0
171,8.0,57,False,0.0,regulated,0.0,1.0,1.0,-1.3,0.0,0.0
171,9.0,57,False,0.0,regulated,1.0,1.0,1.0,-1.3,0.0,0.0
171,10.0,57,False,1.0,regulated,0.0,0.0,0.0,-1.3,8.002521,0.0
171,11.0,57,False,0.0,regulated,0.0,1.0,0.0,-1.3,0.0,0.0
171,12.0,57,False,0.0,regulated,1.0,1.0,0.0,-1.3,0.0,0.0
171,13.0,57,False,0.0,regulated,1.0,1.0,0.0,-1.3,0.0,0.0
171,14.0,57,False,1.0,regulated,1.0,0.0,0.0,-1.3,3.579456,19.65034
171,15.0,57,True,1.0,regulated,1.0,0.0,0.0,-1.3,6.367719,2.21154
172,1.0,58,False,0.0,public,0.0,1.0,1.0,-0.2,0.0,0.0
172,2.0,58,False,0.0,public,0.0,1.0,0.0,-0.2,0.0,0.0
172,3.0,58,False,0.0,public,0.0,0.0,1.0,-0.2,0.0,0.0
172,4.0,58,False,0.0,public,0.0,0.0,1.0,-0.2,0.0,0.0
172,5.0,58,False,0.0,public,0.0,0.0,1.0,-0.2,0.0,0.0
172,6.0,58,False,0.0,public,1.0,0.0,1.0,-0.2,0.0,0.0
172,7.0,58,False,0.0,public,0.0,0.0,1.0,-0.2,0.0,0.0
172,8.0,58,False,0.0,public,0.0,1.0,1.0,-0.2,0.0,0.0
172,9.0,58,False,0.0,public,1.0,1.0,1.0,-0.2,0.0,0.0
172,10.0,58,False,1.0,public,0.0,0.0,0.0,-0.2,54.18927,0.0
172,11.0,58,False,0.0,public,0.0,1.0,0.0,-0.2,27.48604,1.3618
172,12.0,58,False,0.0,public,1.0,1.0,0.0,-0.2,10.24055,52.70166
172,13.0,58,False,1.0,public,1.0,1.0,0.0,-0.2,23.30172,5.2615
172,14.0,58,True,1.0,public,1.0,0.0,0.0,-0.2,15.33693,51.33986
172,15.0,58,False,0.0,public,1.0,0.0,0.0,-0.2,0.0,0.0
173,1.0,58,False,0.0,public,0.0,1.0,1.0,-0.2,0.0,0.0
173,2.0,58,False,0.0,public,0.0,1.0,0.0,-0.2,0.0,0.0
173,3.0,58,False,0.0,public,0.0,0.0,1.0,-0.2,0.0,0.0
173,4.0,58,False,0.0,public,0.0,0.0,1.0,-0.2,0.0,0.0
173,5.0,58,False,0.0,public,0.0,0.0,1.0,-0.2,0.0,0.0
173,6.0,58,False,0.0,public,1.0,0.0,1.0,-0.2,0.0,0.0
173,7.0,58,False,0.0,public,0.0,0.0,1.0,-0.2,0.0,0.0
173,8.0,58,False,0.0,public,0.0,1.0,1.0,-0.2,0.0,0.0
173,9.0,58,False,0.0,public,1.0,1.0,1.0,-0.2,0.0,0.0
173,10.0,58,False,1.0,public,0.0,0.0,0.0,-0.2,71.15775,0.0
173,11.0,58,False,0.0,public,0.0,1.0,0.0,-0.2,35.97543,1.3915
173,12.0,58,False,0.0,public,1.0,1.0,0.0,-0.2,12.76898,56.6401
173,13.0,58,False,1.0,public,1.0,1.0,0.0,-0.2,30.56088,5.445
173,14.0,58,True,1.0,public,1.0,0.0,0.0,-0.2,19.57085,55.2486
173,15.0,58,False,0.0,public,1.0,0.0,0.0,-0.2,0.0,0.0
174,1.0,58,False,0.0,public,0.0,1.0,1.0,-0.9,0.0,0.0
174,2.0,58,False,0.0,public,0.0,1.0,0.0,-0.9,0.0,0.0
174,3.0,58,False,0.0,public,0.0,0.0,1.0,-0.9,0.0,0.0
174,4.0,58,False,0.0,public,0.0,0.0,1.0,-0.9,0.0,0.0
174,5.0,58,False,0.0,public,0.0,0.0,1.0,-0.9,0.0,0.0
174,6.0,58,False,0.0,public,1.0,0.0,1.0,-0.9,0.0,0.0
174,7.0,58,False,0.0,public,0.0,0.0,1.0,-0.9,0.0,0.0
174,8.0,58,False,0.0,public,0.0,1.0,1.0,-0.9,0.0,0.0
174,9.0,58,False,0.0,public,1.0,1.0,1.0,-0.9,0.0,0.0
174,10.0,58,False,1.0,public,0.0,0.0,0.0,-0.9,77.74849,0.0
174,11.0,58,False,1.0,public,0.0,1.0,0.0,-0.9,39.38272,1.4325
174,12.0,58,True,1.0,public,1.0,1.0,0.0,-0.9,13.69194,68.34935
174,13.0,58,False,1.0,public,1.0,1.0,0.0,-0.9,33.69428,6.3985
174,14.0,58,False,1.0,public,1.0,0.0,0.0,-0.9,20.82449,66.91685
174,15.0,58,False,0.0,public,1.0,0.0,0.0,-0.9,0.0,0.0
175,1.0,59,False,0.0,public,0.0,1.0,1.0,0.8,0.0,0.0
175,2.0,59,False,1.0,public,0.0,1.0,0.0,0.8,3.913071,1.1122
175,3.0,59,False,0.0,public,0.0,0.0,1.0,0.8,0.0,0.0
175,4.0,59,False,0.0,public,0.0,0.0,1.0,0.8,0.0,0.0
175,5.0,59,False,0.0,public,0.0,0.0,1.0,0.8,0.0,0.0
175,6.0,59,False,0.0,public,1.0,0.0,1.0,0.8,0.0,0.0
175,7.0,59,False,0.0,public,0.0,0.0,1.0,0.8,2.940762,2.2914
175,8.0,59,False,0.0,public,0.0,1.0,1.0,0.8,2.386424,3.551
175,9.0,59,False,0.0,public,1.0,1.0,1.0,0.8,1.674285,12.37222
175,10.0,59,True,1.0,public,0.0,0.0,0.0,0.8,4.872006,0.0
175,11.0,59,False,1.0,public,0.0,1.0,0.0,0.8,4.171509,1.2596
175,12.0,59,False,1.0,public,1.0,1.0,0.0,0.8,1.892256,10.46808
175,13.0,59,False,0.0,public,1.0,1.0,0.0,0.8,0.0,0.0
175,14.0,59,False,1.0,public,1.0,0.0,0.0,0.8,2.047502,9.20848
175,15.0,59,False,1.0,public,1.0,0.0,0.0,0.8,3.876182,2.4656
176,1.0,59,False,0.0,public,0.0,1.0,1.0,0.8,0.0,0.0
176,2.0,59,False,1.0,public,0.0,1.0,0.0,0.8,3.960121,1.1122
176,3.0,59,False,0.0,public,0.0,0.0,1.0,0.8,0.0,0.0
176,4.0,59,False,0.0,public,0.0,0.0,1.0,0.8,0.0,0.0
176,5.0,59,False,0.0,public,0.0,0.0,1.0,0.8,0.0,0.0
176,6.0,59,False,0.0,public,1.0,0.0,1.0,0.8,0.0,0.0
176,7.0,59,True,1.0,public,0.0,0.0,1.0,0.8,2.978801,2.2914
176,8.0,59,False,1.0,public,0.0,1.0,1.0,0.8,2.417156,3.551
176,9.0,59,False,1.0,public,1.0,1.0,1.0,0.8,1.692698,12.3615
176,10.0,59,False,1.0,public,0.0,0.0,0.0,0.8,4.936542,0.0
176,11.0,59,False,1.0,public,0.0,1.0,0.0,0.8,4.226801,1.2596
176,12.0,59,False,1.0,public,1.0,1.0,0.0,0.8,1.913981,10.46004
176,13.0,59,False,0.0,public,1.0,1.0,0.0,0.8,0.0,0.0
176,14.0,59,False,1.0,public,1.0,0.0,0.0,0.8,1.627232,9.81952
176,15.0,59,False,1.0,public,1.0,0.0,0.0,0.8,3.919412,2.4656
177,1.0,59,False,0.0,public,0.0,1.0,1.0,0.8,0.0,0.0
177,2.0,59,False,1.0,public,0.0,1.0,0.0,0.8,4.09013,1.1122
177,3.0,59,False,0.0,public,0.0,0.0,1.0,0.8,0.0,0.0
177,4.0,59,False,0.0,public,0.0,0.0,1.0,0.8,0.0,0.0
177,5.0,59,False,0.0,public,0.0,0.0,1.0,0.8,0.0,0.0
177,6.0,59,False,0.0,public,1.0,0.0,1.0,0.8,0.0,0.0
177,7.0,59,False,0.0,public,0.0,0.0,1.0,0.8,3.110077,2.2646
177,8.0,59,False,0.0,public,0.0,1.0,1.0,0.8,2.529798,3.5242
177,9.0,59,False,0.0,public,1.0,1.0,1.0,0.8,1.760969,12.21008
177,10.0,59,True,1.0,public,0.0,0.0,0.0,0.8,5.125682,0.0
177,11.0,59,False,1.0,public,0.0,1.0,0.0,0.8,4.391633,1.2596
177,12.0,59,False,1.0,public,1.0,1.0,0.0,0.8,1.980146,10.32202
177,13.0,59,False,0.0,public,1.0,1.0,0.0,0.8,0.0,0.0
177,14.0,59,False,1.0,public,1.0,0.0,0.0,0.8,2.169523,9.06242
177,15.0,59,False,1.0,public,1.0,0.0,0.0,0.8,4.041565,2.4522
178,1.0,59,False,0.0,public,0.0,1.0,1.0,0.7,0.0,0.0
178,2.0,59,False,1.0,public,0.0,1.0,0.0,0.7,3.933031,1.1122
178,3.0,59,False,0.0,public,0.0,0.0,1.0,0.7,0.0,0.0
178,4.0,59,False,0.0,public,0.0,0.0,1.0,0.7,0.0,0.0
178,5.0,59,False,0.0,public,0.0,0.0,1.0,0.7,0.0,0.0
178,6.0,59,False,0.0,public,1.0,0.0,1.0,0.7,0.0,0.0
178,7.0,59,False,0.0,public,0.0,0.0,1.0,0.7,2.992578,2.278
178,8.0,59,False,0.0,public,0.0,1.0,1.0,0.7,2.429727,3.5376
178,9.0,59,False,0.0,public,1.0,1.0,1.0,0.7,1.701431,12.26502
178,10.0,59,True,1.0,public,0.0,0.0,0.0,0.7,4.933703,0.0
178,11.0,59,False,1.0,public,0.0,1.0,0.0,0.7,4.222842,1.2596
178,12.0,59,False,1.0,public,1.0,1.0,0.0,0.7,1.916415,10.36624
178,13.0,59,False,0.0,public,1.0,1.0,0.0,0.7,0.0,0.0
178,14.0,59,False,1.0,public,1.0,0.0,0.0,0.7,2.101542,9.10664
178,15.0,59,False,1.0,public,1.0,0.0,0.0,0.7,3.889166,2.4656
179,1.0,59,False,0.0,public,0.0,1.0,1.0,0.7,0.0,0.0
179,2.0,59,False,1.0,public,0.0,1.0,0.0,0.7,3.971483,1.1122
179,3.0,59,False,0.0,public,0.0,0.0,1.0,0.7,0.0,0.0
179,4.0,59,False,0.0,public,0.0,0.0,1.0,0.7,0.0,0.0
179,5.0,59,False,0.0,public,0.0,0.0,1.0,0.7,0.0,0.0
179,6.0,59,False,0.0,public,1.0,0.0,1.0,0.7,0.0,0.0
179,7.0,59,False,0.0,public,0.0,0.0,1.0,0.7,3.011126,2.2646
179,8.0,59,False,0.0,public,0.0,1.0,1.0,0.7,2.446196,3.5242
179,9.0,59,False,0.0,public,1.0,1.0,1.0,0.7,1.705476,12.2208
179,10.0,59,True,1.0,public,0.0,0.0,0.0,0.7,4.957646,0.0
179,11.0,59,False,1.0,public,0.0,1.0,0.0,0.7,4.243988,1.2596
179,12.0,59,False,1.0,public,1.0,1.0,0.0,0.7,1.91615,10.33542
179,13.0,59,False,0.0,public,1.0,1.0,0.0,0.7,0.0,0.0
179,14.0,59,False,1.0,public,1.0,0.0,0.0,0.7,2.108924,9.07582
179,15.0,59,False,1.0,public,1.0,0.0,0.0,0.7,3.923934,2.4522
180,1.0,59,False,0.0,public,0.0,1.0,1.0,0.7,0.0,0.0
180,2.0,59,False,1.0,public,0.0,1.0,0.0,0.7,5.096775,1.1122
180,3.0,59,False,0.0,public,0.0,0.0,1.0,0.7,0.0,0.0
180,4.0,59,False,0.0,public,0.0,0.0,1.0,0.7,0.0,0.0
180,5.0,59,False,0.0,public,0.0,0.0,1.0,0.7,0.0,0.0
180,6.0,59,False,0.0,public,1.0,0.0,1.0,0.7,0.0,0.0
180,7.0,59,False,0.0,public,0.0,0.0,1.0,0.7,3.437985,2.412
180,8.0,59,False,0.0,public,0.0,1.0,1.0,0.7,2.687717,3.6716
180,9.0,59,False,0.0,public,1.0,1.0,1.0,0.7,1.843226,13.34104
180,10.0,59,True,1.0,public,0.0,0.0,0.0,0.7,6.320875,0.0
180,11.0,59,False,1.0,public,0.0,1.0,0.0,0.7,5.38098,1.2596
180,12.0,59,False,1.0,public,1.0,1.0,0.0,0.7,1.828321,12.13102
180,13.0,59,False,0.0,public,1.0,1.0,0.0,0.7,0.0,0.0
180,14.0,59,False,1.0,public,1.0,0.0,0.0,0.7,1.989023,10.87142
180,15.0,59,False,1.0,public,1.0,0.0,0.0,0.7,5.014328,2.4924
181,1.0,59,False,0.0,public,0.0,1.0,1.0,0.7,0.0,0.0
181,2.0,59,False,1.0,public,0.0,1.0,0.0,0.7,5.866531,1.1122
181,3.0,59,False,0.0,public,0.0,0.0,1.0,0.7,0.0,0.0
181,4.0,59,False,0.0,public,0.0,0.0,1.0,0.7,0.0,0.0
181,5.0,59,False,0.0,public,0.0,0.0,1.0,0.7,0.0,0.0
181,6.0,59,False,0.0,public,1.0,0.0,1.0,0.7,0.0,0.0
181,7.0,59,False,0.0,public,0.0,0.0,1.0,0.7,3.987122,2.3852
181,8.0,59,False,0.0,public,0.0,1.0,1.0,0.7,3.112821,3.6448
181,9.0,59,False,0.0,public,1.0,1.0,1.0,0.7,2.106049,13.22714
181,10.0,59,True,1.0,public,0.0,0.0,0.0,0.7,7.366569,0.0
181,11.0,59,False,1.0,public,0.0,1.0,0.0,0.7,6.271272,1.2596
181,12.0,59,False,1.0,public,1.0,1.0,0.0,0.7,2.093846,12.03588
181,13.0,59,False,0.0,public,1.0,1.0,0.0,0.7,0.0,0.0
181,14.0,59,False,1.0,public,1.0,0.0,0.0,0.7,2.26235,10.77628
181,15.0,59,False,1.0,public,1.0,0.0,0.0,0.7,5.763325,2.479
182,1.0,59,False,0.0,public,0.0,1.0,1.0,0.6,0.0,0.0
182,2.0,59,False,1.0,public,0.0,1.0,0.0,0.6,6.004714,1.1122
182,3.0,59,False,0.0,public,0.0,0.0,1.0,0.6,0.0,0.0
182,4.0,59,False,0.0,public,0.0,0.0,1.0,0.6,0.0,0.0
182,5.0,59,False,0.0,public,0.0,0.0,1.0,0.6,0.0,0.0
182,6.0,59,False,0.0,public,1.0,0.0,1.0,0.6,0.0,0.0
182,7.0,59,True,1.0,public,0.0,0.0,1.0,0.6,4.056119,2.3852
182,8.0,59,False,0.0,public,0.0,1.0,1.0,0.6,3.170871,3.6448
182,9.0,59,False,0.0,public,1.0,1.0,1.0,0.6,2.149773,13.24322
182,10.0,59,False,1.0,public,0.0,0.0,0.0,0.6,7.463265,0.0
182,11.0,59,False,1.0,public,0.0,1.0,0.0,0.6,6.35412,1.2596
182,12.0,59,False,1.0,public,1.0,1.0,0.0,0.6,2.130634,12.04794
182,13.0,59,False,0.0,public,1.0,1.0,0.0,0.6,0.0,0.0
182,14.0,59,False,1.0,public,1.0,0.0,0.0,0.6,2.316368,10.78834
182,15.0,59,False,1.0,public,1.0,0.0,0.0,0.6,5.898193,2.4924
183,1.0,59,False,0.0,public,0.0,1.0,1.0,0.6,0.0,0.0
183,2.0,59,False,1.0,public,0.0,1.0,0.0,0.6,5.836379,1.1122
183,3.0,59,False,0.0,public,0.0,0.0,1.0,0.6,0.0,0.0
183,4.0,59,False,0.0,public,0.0,0.0,1.0,0.6,0.0,0.0
183,5.0,59,False,0.0,public,0.0,0.0,1.0,0.6,0.0,0.0
183,6.0,59,False,0.0,public,1.0,0.0,1.0,0.6,0.0,0.0
183,7.0,59,True,1.0,public,0.0,0.0,1.0,0.6,3.927021,2.3852
183,8.0,59,False,1.0,public,0.0,1.0,1.0,0.6,3.059677,3.6448
183,9.0,59,False,1.0,public,1.0,1.0,1.0,0.6,2.071196,13.27806
183,10.0,59,False,1.0,public,0.0,0.0,0.0,0.6,7.296397,0.0
183,11.0,59,False,1.0,public,0.0,1.0,0.0,0.6,6.210162,1.2596
183,12.0,59,False,1.0,public,1.0,1.0,0.0,0.6,2.070887,12.0935
183,13.0,59,False,0.0,public,1.0,1.0,0.0,0.6,0.0,0.0
183,14.0,59,False,1.0,public,1.0,0.0,0.0,0.6,2.219309,10.8339
183,15.0,59,False,1.0,public,1.0,0.0,0.0,0.6,5.742237,2.4924
184,1.0,60,False,0.0,regulated,0.0,1.0,1.0,-0.8,0.0,0.0
184,2.0,60,False,1.0,regulated,0.0,1.0,0.0,-0.8,3.866205,0.78
184,3.0,60,False,0.0,regulated,0.0,0.0,1.0,-0.8,0.0,0.0
184,4.0,60,False,0.0,regulated,0.0,0.0,1.0,-0.8,0.0,0.0
184,5.0,60,False,0.0,regulated,0.0,0.0,1.0,-0.8,0.0,0.0
184,6.0,60,False,0.0,regulated,1.0,0.0,1.0,-0.8,0.0,0.0
184,7.0,60,False,0.0,regulated,0.0,0.0,1.0,-0.8,3.013039,2.64
184,8.0,60,False,0.0,regulated,0.0,1.0,1.0,-0.8,2.523074,3.915
184,9.0,60,False,0.0,regulated,1.0,1.0,1.0,-0.8,1.82177,13.3155
184,10.0,60,True,1.0,regulated,0.0,0.0,0.0,-0.8,4.745787,0.0
184,11.0,60,False,1.0,regulated,0.0,1.0,0.0,-0.8,4.113447,1.275
184,12.0,60,False,1.0,regulated,1.0,1.0,0.0,-0.8,1.949102,11.0715
184,13.0,60,False,0.0,regulated,1.0,1.0,0.0,-0.8,0.0,0.0
184,14.0,60,False,1.0,regulated,1.0,0.0,0.0,-0.8,2.092712,9.7965
184,15.0,60,False,1.0,regulated,1.0,0.0,0.0,-0.8,3.780708,2.55
185,1.0,60,False,0.0,regulated,0.0,1.0,1.0,-0.9,0.0,0.0
185,2.0,60,False,1.0,regulated,0.0,1.0,0.0,-0.9,3.830926,1.485
185,3.0,60,False,0.0,regulated,0.0,0.0,1.0,-0.9,0.0,0.0
185,4.0,60,False,0.0,regulated,0.0,0.0,1.0,-0.9,0.0,0.0
185,5.0,60,False,0.0,regulated,0.0,0.0,1.0,-0.9,0.0,0.0
185,6.0,60,False,0.0,regulated,1.0,0.0,1.0,-0.9,0.0,0.0
185,7.0,60,False,0.0,regulated,0.0,0.0,1.0,-0.9,3.012825,2.415
185,8.0,60,False,0.0,regulated,0.0,1.0,1.0,-0.9,2.527134,3.69
185,9.0,60,False,0.0,regulated,1.0,1.0,1.0,-0.9,1.833366,12.9255
185,10.0,60,True,1.0,regulated,0.0,0.0,0.0,-0.9,4.714809,0.0
185,11.0,60,False,1.0,regulated,0.0,1.0,0.0,-0.9,4.087675,1.275
185,12.0,60,False,1.0,regulated,1.0,1.0,0.0,-0.9,1.951541,10.8945
185,13.0,60,False,0.0,regulated,1.0,1.0,0.0,-0.9,0.0,0.0
185,14.0,60,False,1.0,regulated,1.0,0.0,0.0,-0.9,2.017671,9.6195
185,15.0,60,False,1.0,regulated,1.0,0.0,0.0,-0.9,3.736999,2.535
186,1.0,60,False,0.0,regulated,0.0,1.0,1.0,-1.0,0.0,0.0
186,2.0,60,False,1.0,regulated,0.0,1.0,0.0,-1.0,3.744466,0.2325
186,3.0,60,False,0.0,regulated,0.0,0.0,1.0,-1.0,0.0,0.0
186,4.0,60,False,0.0,regulated,0.0,0.0,1.0,-1.0,0.0,0.0
186,5.0,60,False,0.0,regulated,0.0,0.0,1.0,-1.0,0.0,0.0
186,6.0,60,False,0.0,regulated,1.0,0.0,1.0,-1.0,0.0,0.0
186,7.0,60,False,0.0,regulated,0.0,0.0,1.0,-1.0,2.942677,5.2545
186,8.0,60,False,0.0,regulated,0.0,1.0,1.0,-1.0,2.460645,6.5255
186,9.0,60,False,0.0,regulated,1.0,1.0,1.0,-1.0,1.780123,16.275
186,10.0,60,True,1.0,regulated,0.0,0.0,0.0,-1.0,4.647492,0.0
186,11.0,60,False,1.0,regulated,0.0,1.0,0.0,-1.0,4.026035,1.271
186,12.0,60,False,1.0,regulated,1.0,1.0,0.0,-1.0,1.90823,11.43745
186,13.0,60,False,0.0,regulated,1.0,1.0,0.0,-1.0,0.0,0.0
186,14.0,60,False,1.0,regulated,1.0,0.0,0.0,-1.0,2.035355,10.16645
186,15.0,60,False,1.0,regulated,1.0,0.0,0.0,-1.0,3.656502,2.263
187,1.0,61,False,0.0,regulated,0.0,1.0,1.0,-1.2,0.0,0.0
187,2.0,61,False,1.0,regulated,0.0,1.0,0.0,-1.2,4.510262,0.7803
187,3.0,61,False,0.0,regulated,0.0,0.0,1.0,-1.2,0.0,0.0
187,4.0,61,False,0.0,regulated,0.0,0.0,1.0,-1.2,0.0,0.0
187,5.0,61,False,0.0,regulated,0.0,0.0,1.0,-1.2,0.0,0.0
187,6.0,61,False,0.0,regulated,1.0,0.0,1.0,-1.2,0.0,0.0
187,7.0,61,False,0.0,regulated,0.0,0.0,1.0,-1.2,3.48431,2.7693
187,8.0,61,False,0.0,regulated,0.0,1.0,1.0,-1.2,2.864939,4.0392
187,9.0,61,False,0.0,regulated,1.0,1.0,1.0,-1.2,2.085754,15.11793
187,10.0,61,False,1.0,regulated,0.0,0.0,0.0,-1.2,5.650326,0.0
187,11.0,61,False,1.0,regulated,0.0,1.0,0.0,-1.2,4.861446,1.2699
187,12.0,61,False,1.0,regulated,1.0,1.0,0.0,-1.2,2.299191,12.84129
187,13.0,61,False,0.0,regulated,1.0,1.0,0.0,-1.2,0.0,0.0
187,14.0,61,True,1.0,regulated,1.0,0.0,0.0,-1.2,2.458007,11.57139
187,15.0,61,False,1.0,regulated,1.0,0.0,0.0,-1.2,4.433557,2.448
188,1.0,61,False,0.0,regulated,0.0,1.0,1.0,-1.3,0.0,0.0
188,2.0,61,False,1.0,regulated,0.0,1.0,0.0,-1.3,4.763328,0.795
188,3.0,61,False,0.0,regulated,0.0,0.0,1.0,-1.3,0.0,0.0
188,4.0,61,False,0.0,regulated,0.0,0.0,1.0,-1.3,0.0,0.0
188,5.0,61,False,0.0,regulated,0.0,0.0,1.0,-1.3,0.0,0.0
188,6.0,61,False,0.0,regulated,1.0,0.0,1.0,-1.3,0.0,0.0
188,7.0,61,False,0.0,regulated,0.0,0.0,1.0,-1.3,3.656089,3.0846
188,8.0,61,False,0.0,regulated,0.0,1.0,1.0,-1.3,2.993204,4.3566
188,9.0,61,False,0.0,regulated,1.0,1.0,1.0,-1.3,2.170763,16.24503
188,10.0,61,False,1.0,regulated,0.0,0.0,0.0,-1.3,5.974887,0.0
188,11.0,61,False,1.0,regulated,0.0,1.0,0.0,-1.3,5.132757,1.272
188,12.0,61,False,1.0,regulated,1.0,1.0,0.0,-1.3,2.411921,13.69785
188,13.0,61,False,0.0,regulated,1.0,1.0,0.0,-1.3,0.0,0.0
188,14.0,61,True,1.0,regulated,1.0,0.0,0.0,-1.3,2.53892,12.42585
188,15.0,61,False,1.0,regulated,1.0,0.0,0.0,-1.3,4.691431,2.4804
189,1.0,62,False,0.0,regulated,0.0,1.0,1.0,-0.5,0.0,0.0
189,2.0,62,False,1.0,regulated,0.0,1.0,0.0,-0.5,3.030929,0.689
189,3.0,62,False,0.0,regulated,0.0,0.0,1.0,-0.5,0.0,0.0
189,4.0,62,False,0.0,regulated,0.0,0.0,1.0,-0.5,0.0,0.0
189,5.0,62,False,0.0,regulated,0.0,0.0,1.0,-0.5,0.0,0.0
189,6.0,62,False,0.0,regulated,1.0,0.0,1.0,-0.5,0.0,0.0
189,7.0,62,False,1.0,regulated,0.0,0.0,1.0,-0.5,1.875073,1.196
189,8.0,62,False,1.0,regulated,0.0,1.0,1.0,-0.5,1.41777,2.4635
189,9.0,62,False,1.0,regulated,1.0,1.0,1.0,-0.5,0.9050062,9.21635
189,10.0,62,False,1.0,regulated,0.0,0.0,0.0,-0.5,3.784306,0.0
189,11.0,62,True,1.0,regulated,0.0,1.0,0.0,-0.5,3.213474,1.2675
189,12.0,62,False,1.0,regulated,1.0,1.0,0.0,-0.5,1.149307,8.48055
189,13.0,62,False,0.0,regulated,1.0,1.0,0.0,-0.5,0.0,0.0
189,14.0,62,False,1.0,regulated,1.0,0.0,0.0,-0.5,1.245931,7.21305
189,15.0,62,False,1.0,regulated,1.0,0.0,0.0,-0.5,3.026317,2.21
190,1.0,63,False,0.0,public,0.0,1.0,1.0,-0.4,0.0,0.0
190,2.0,63,False,1.0,public,0.0,1.0,0.0,-0.4,2.186142,1.0904
190,3.0,63,False,0.0,public,0.0,0.0,1.0,-0.4,0.0,0.0
190,4.0,63,False,0.0,public,0.0,0.0,1.0,-0.4,0.0,0.0
190,5.0,63,False,0.0,public,0.0,0.0,1.0,-0.4,0.0,0.0
190,6.0,63,False,0.0,public,1.0,0.0,1.0,-0.4,0.0,0.0
